year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,6,6,1830,1836,-6,2013,2015,-2,B6,130,N239JB,JFK,BUF,60,301,18,36,2013-06-06T22:00:00Z
2013,4,10,632,630,2,819,820,-1,MQ,4599,N542MQ,LGA,MSP,154,1020,6,30,2013-04-10T10:00:00Z
2013,9,15,735,740,-5,1037,1055,-18,VX,11,N836VA,JFK,SFO,342,2586,7,40,2013-09-15T11:00:00Z
2013,4,26,2251,2059,112,34,2304,90,EV,3256,N21197,EWR,CHS,89,628,20,59,2013-04-27T00:00:00Z
2013,4,15,1330,1300,30,1501,1435,26,MQ,4404,N813MQ,JFK,RDU,71,427,13,0,2013-04-15T17:00:00Z
2013,2,20,2138,2145,-7,2233,2239,-6,EV,4378,N13908,EWR,BWI,35,169,21,45,2013-02-21T02:00:00Z
2013,4,24,1710,1511,119,1953,1705,168,EV,4326,N14562,EWR,CLT,87,529,15,11,2013-04-24T19:00:00Z
2013,4,3,601,600,1,856,925,-29,UA,303,N554UA,JFK,SFO,336,2586,6,0,2013-04-03T10:00:00Z
2013,5,18,949,955,-6,1115,1140,-25,AA,319,N539AA,LGA,ORD,110,733,9,55,2013-05-18T13:00:00Z
2013,10,10,1807,1800,7,1915,1916,-1,B6,1407,N374JB,JFK,IAD,46,228,18,0,2013-10-10T22:00:00Z
2013,9,17,823,830,-7,1122,1130,-8,UA,443,N508UA,JFK,LAX,322,2475,8,30,2013-09-17T12:00:00Z
2013,7,9,1025,1029,-4,1144,1209,-25,EV,4711,N14977,EWR,STL,123,872,10,29,2013-07-09T14:00:00Z
2013,10,24,835,840,-5,1119,1050,29,EV,4638,N21154,EWR,CVG,113,569,8,40,2013-10-24T12:00:00Z
2013,9,19,633,639,-6,820,850,-30,EV,4471,N11191,EWR,CLT,82,529,6,39,2013-09-19T10:00:00Z
2013,7,15,1603,1610,-7,1859,1845,14,MQ,3357,N530MQ,LGA,ATL,112,762,16,10,2013-07-15T20:00:00Z
2013,11,28,559,600,-1,854,856,-2,B6,371,N595JB,LGA,FLL,154,1076,6,0,2013-11-28T11:00:00Z
2013,8,15,948,950,-2,1208,1220,-12,VX,251,N844VA,JFK,LAS,286,2248,9,50,2013-08-15T13:00:00Z
2013,12,23,655,700,-5,1130,809,NA,US,2169,N951UW,LGA,DCA,NA,214,7,0,2013-12-23T12:00:00Z
2013,6,4,902,825,37,1050,1017,33,US,1831,N704US,JFK,CLT,77,541,8,25,2013-06-04T12:00:00Z
2013,1,7,751,753,-2,951,1007,-16,DL,2119,N337NW,LGA,MSP,153,1020,7,53,2013-01-07T12:00:00Z
2013,9,29,1736,1740,-4,2018,2035,-17,AA,67,N3JRAA,JFK,SAN,303,2446,17,40,2013-09-29T21:00:00Z
2013,8,10,641,640,1,1029,1040,-11,AA,413,N3GCAA,JFK,SJU,198,1598,6,40,2013-08-10T10:00:00Z
2013,7,13,1422,1429,-7,1651,1659,-8,MQ,3669,N527MQ,LGA,ATL,108,762,14,29,2013-07-13T18:00:00Z
2013,7,9,2212,2100,72,2351,2250,61,MQ,3384,N522MQ,LGA,CLT,74,544,21,0,2013-07-10T01:00:00Z
2013,5,6,1054,1100,-6,1259,1307,-8,DL,1031,N356NW,LGA,DTW,79,502,11,0,2013-05-06T15:00:00Z
2013,10,28,555,600,-5,648,701,-13,US,2134,N730US,LGA,BOS,36,184,6,0,2013-10-28T10:00:00Z
2013,9,10,628,630,-2,829,857,-28,B6,211,N584JB,JFK,LAS,279,2248,6,30,2013-09-10T10:00:00Z
2013,2,8,NA,1452,NA,NA,1655,NA,DL,1231,N905DL,LGA,DTW,NA,502,14,52,2013-02-08T19:00:00Z
2013,6,20,1002,1005,-3,1200,1215,-15,DL,2319,N364NW,LGA,MSP,150,1020,10,5,2013-06-20T14:00:00Z
2013,12,22,926,929,-3,1022,1046,-24,EV,3807,N12921,EWR,BOS,38,200,9,29,2013-12-22T14:00:00Z
2013,5,28,1924,1855,29,2239,2215,24,VX,29,N622VA,JFK,SFO,339,2586,18,55,2013-05-28T22:00:00Z
2013,9,27,1802,1803,-1,2106,2056,10,UA,360,N511UA,EWR,PBI,126,1023,18,3,2013-09-27T22:00:00Z
2013,6,2,608,605,3,849,910,-21,AA,1837,N3GLAA,LGA,MIA,139,1096,6,5,2013-06-02T10:00:00Z
2013,4,3,758,800,-2,1143,1135,8,AA,59,N335AA,JFK,SFO,373,2586,8,0,2013-04-03T12:00:00Z
2013,12,29,1055,1100,-5,1417,1414,3,DL,457,N3734B,JFK,SLC,274,1990,11,0,2013-12-29T16:00:00Z
2013,6,24,NA,1555,NA,NA,1739,NA,9E,3459,NA,JFK,BNA,NA,765,15,55,2013-06-24T19:00:00Z
2013,4,6,510,505,5,744,805,-21,UA,103,N27205,EWR,IAH,191,1400,5,5,2013-04-06T09:00:00Z
2013,2,22,2150,2140,10,2257,2247,10,EV,4390,N11192,EWR,PWM,51,284,21,40,2013-02-23T02:00:00Z
2013,8,12,725,610,75,848,725,83,WN,249,N448WN,EWR,MDW,110,711,6,10,2013-08-12T10:00:00Z
2013,11,5,1243,1247,-4,1359,1415,-16,EV,4682,N13979,EWR,PIT,53,319,12,47,2013-11-05T17:00:00Z
2013,3,7,1831,1730,61,2025,1923,62,US,449,N647AW,EWR,CLT,81,529,17,30,2013-03-07T22:00:00Z
2013,10,17,2015,2015,0,2157,2155,2,MQ,3535,N520MQ,JFK,CMH,77,483,20,15,2013-10-18T00:00:00Z
2013,4,12,2147,2120,27,2343,2315,28,EV,4700,N16546,EWR,CLT,95,529,21,20,2013-04-13T01:00:00Z
2013,10,22,553,600,-7,738,730,8,UA,279,N452UA,EWR,ORD,119,719,6,0,2013-10-22T10:00:00Z
2013,8,25,823,829,-6,952,1028,-36,DL,1157,N361NB,EWR,MSP,135,1008,8,29,2013-08-25T12:00:00Z
2013,7,17,1230,1200,30,1456,1436,20,DL,1947,N643DL,LGA,ATL,100,762,12,0,2013-07-17T16:00:00Z
2013,4,4,656,700,-4,810,839,-29,UA,287,N477UA,LGA,ORD,115,733,7,0,2013-04-04T11:00:00Z
2013,2,8,1237,1200,37,1419,1309,70,US,2173,N742PS,LGA,DCA,54,214,12,0,2013-02-08T17:00:00Z
2013,1,4,705,705,0,956,1000,-4,UA,775,N473UA,EWR,MCO,147,937,7,5,2013-01-04T12:00:00Z
2013,9,27,806,810,-4,1005,1023,-18,DL,2457,N365NB,LGA,MSY,149,1183,8,10,2013-09-27T12:00:00Z
2013,5,20,1217,1210,7,1510,1510,0,B6,143,N663JB,JFK,RSW,156,1074,12,10,2013-05-20T16:00:00Z
2013,3,12,2220,1935,165,2318,2056,142,9E,3650,N8888D,JFK,PHL,27,94,19,35,2013-03-12T23:00:00Z
2013,9,22,838,845,-7,922,956,-34,9E,3855,N8672A,JFK,PHL,26,94,8,45,2013-09-22T12:00:00Z
2013,3,9,1928,1830,58,2241,2205,36,AA,269,N3FWAA,JFK,SEA,337,2422,18,30,2013-03-09T23:00:00Z
2013,8,28,2251,2035,136,22,2218,124,9E,4127,N8790A,JFK,IAD,46,228,20,35,2013-08-29T00:00:00Z
2013,7,31,1452,1456,-4,1718,1724,-6,UA,1222,N77261,EWR,LAS,307,2227,14,56,2013-07-31T18:00:00Z
2013,11,7,652,700,-8,1026,1037,-11,DL,430,N711ZX,JFK,SFO,357,2586,7,0,2013-11-07T12:00:00Z
2013,6,4,1352,1359,-7,1548,1556,-8,US,688,N653AW,EWR,PHX,276,2133,13,59,2013-06-04T17:00:00Z
2013,11,8,924,925,-1,1223,1241,-18,UA,446,N822UA,EWR,MIA,154,1085,9,25,2013-11-08T14:00:00Z
2013,3,12,700,700,0,825,837,-12,UA,497,N412UA,EWR,ORD,116,719,7,0,2013-03-12T11:00:00Z
2013,3,21,917,920,-3,1228,1245,-17,AA,721,N547AA,LGA,DFW,209,1389,9,20,2013-03-21T13:00:00Z
2013,9,8,1628,1629,-1,1821,1902,-41,US,629,N521UW,JFK,PHX,263,2153,16,29,2013-09-08T20:00:00Z
2013,1,22,1342,1350,-8,1530,1518,12,EV,4171,N26545,EWR,MSN,145,799,13,50,2013-01-22T18:00:00Z
2013,7,28,1420,1425,-5,1540,1554,-14,B6,2402,N296JB,JFK,BUF,55,301,14,25,2013-07-28T18:00:00Z
2013,1,18,730,730,0,1036,1040,-4,AA,715,N544AA,LGA,DFW,209,1389,7,30,2013-01-18T12:00:00Z
2013,11,30,557,600,-3,857,927,-30,UA,665,N520UA,EWR,SFO,330,2565,6,0,2013-11-30T11:00:00Z
2013,2,2,606,608,-2,714,724,-10,EV,4201,N14198,EWR,IAD,45,212,6,8,2013-02-02T11:00:00Z
2013,1,6,1301,1300,1,1609,1610,-1,WN,2239,N743SW,EWR,HOU,228,1411,13,0,2013-01-06T18:00:00Z
2013,5,27,1545,1545,0,1830,1849,-19,DL,4,N384DA,JFK,MCO,122,944,15,45,2013-05-27T19:00:00Z
2013,4,26,1804,1700,64,2031,1924,67,DL,2042,N302DQ,EWR,ATL,109,746,17,0,2013-04-26T21:00:00Z
2013,12,30,1051,1059,-8,1151,1214,-23,EV,4511,N16183,EWR,ROC,44,246,10,59,2013-12-30T15:00:00Z
2013,7,23,NA,1455,NA,NA,1701,NA,9E,4120,NA,JFK,CLE,NA,425,14,55,2013-07-23T18:00:00Z
2013,8,7,1558,1600,-2,1830,1849,-19,B6,543,N613JB,EWR,PBI,133,1023,16,0,2013-08-07T20:00:00Z
2013,1,20,1922,1925,-3,2118,2045,33,9E,4127,N8965E,JFK,IAD,52,228,19,25,2013-01-21T00:00:00Z
2013,4,3,1824,1829,-5,2027,2038,-11,DL,2019,N334NB,LGA,MSP,157,1020,18,29,2013-04-03T22:00:00Z
2013,8,23,2053,2100,-7,2258,2250,8,MQ,3384,N522MQ,LGA,CLT,81,544,21,0,2013-08-24T01:00:00Z
2013,1,11,1633,1640,-7,1925,1955,-30,AA,773,N476AA,LGA,DFW,202,1389,16,40,2013-01-11T21:00:00Z
2013,1,5,1917,1920,-3,2227,2257,-30,DL,6,N658DL,JFK,SLC,281,1990,19,20,2013-01-06T00:00:00Z
2013,11,23,1706,1710,-4,1916,1911,5,B6,1119,N375JB,JFK,CLT,100,541,17,10,2013-11-23T22:00:00Z
2013,8,4,2024,2029,-5,2345,2359,-14,B6,915,N505JB,JFK,SFO,352,2586,20,29,2013-08-05T00:00:00Z
2013,9,6,1359,1350,9,1645,1643,2,B6,1783,N709JB,JFK,MCO,133,944,13,50,2013-09-06T17:00:00Z
2013,6,11,1355,1329,26,1532,1504,28,MQ,4605,N9EAMQ,LGA,RDU,63,431,13,29,2013-06-11T17:00:00Z
2013,12,22,1949,1845,64,2143,2101,42,EV,4352,N48901,EWR,CVG,97,569,18,45,2013-12-22T23:00:00Z
2013,1,16,2,2125,157,119,2250,149,MQ,4660,N504MQ,LGA,BNA,121,764,21,25,2013-01-17T02:00:00Z
2013,1,17,1731,1735,-4,1908,1925,-17,WN,408,N961WN,LGA,BNA,129,764,17,35,2013-01-17T22:00:00Z
2013,4,15,1229,1229,0,1319,1336,-17,UA,325,N839UA,EWR,BOS,37,200,12,29,2013-04-15T16:00:00Z
2013,11,6,1010,1000,10,1254,1245,9,B6,411,N564JB,JFK,LAS,320,2248,10,0,2013-11-06T15:00:00Z
2013,10,31,655,700,-5,1037,1051,-14,B6,3,N615JB,JFK,SJU,190,1598,7,0,2013-10-31T11:00:00Z
2013,4,24,1851,1859,-8,2212,2151,21,UA,1454,N27239,LGA,IAH,226,1416,18,59,2013-04-24T22:00:00Z
2013,4,23,824,829,-5,1021,1024,-3,MQ,4607,N515MQ,LGA,CMH,81,479,8,29,2013-04-23T12:00:00Z
2013,6,5,2055,2059,-4,2230,2256,-26,EV,4368,N11536,EWR,DAY,78,533,20,59,2013-06-06T00:00:00Z
2013,9,16,1449,1453,-4,1753,1811,-18,UA,1205,N87531,EWR,SFO,338,2565,14,53,2013-09-16T18:00:00Z
2013,4,23,656,700,-4,939,931,8,DL,1547,N647DL,LGA,ATL,109,762,7,0,2013-04-23T11:00:00Z
2013,8,8,1233,1115,78,1400,1230,90,MQ,3718,N510MQ,EWR,ORD,111,719,11,15,2013-08-08T15:00:00Z
2013,8,26,1452,1450,2,1708,1719,-11,EV,4336,N14960,EWR,ATL,106,746,14,50,2013-08-26T18:00:00Z
2013,10,21,1902,1905,-3,2125,2131,-6,DL,2454,N3740C,JFK,DEN,237,1626,19,5,2013-10-21T23:00:00Z
2013,8,9,15,2305,70,115,13,62,B6,718,N193JB,JFK,BOS,42,187,23,5,2013-08-10T03:00:00Z
2013,3,3,2131,2138,-7,7,29,-22,B6,383,N566JB,LGA,FLL,138,1076,21,38,2013-03-04T02:00:00Z
2013,1,7,1113,1100,13,1339,1338,1,DL,1647,N642DL,LGA,ATL,107,762,11,0,2013-01-07T16:00:00Z
2013,1,15,944,955,-11,1224,1220,4,MQ,4654,N510MQ,LGA,ATL,131,762,9,55,2013-01-15T14:00:00Z
2013,3,27,758,804,-6,1003,1026,-23,EV,4157,N23139,EWR,OMA,165,1134,8,4,2013-03-27T12:00:00Z
2013,4,30,1914,1915,-1,2038,2044,-6,9E,3369,N927XJ,JFK,BWI,37,184,19,15,2013-04-30T23:00:00Z
2013,8,23,800,800,0,959,1016,-17,DL,1887,N325NB,LGA,MSY,156,1183,8,0,2013-08-23T12:00:00Z
2013,12,20,1645,1600,45,2023,1948,35,DL,409,N703TW,JFK,SFO,370,2586,16,0,2013-12-20T21:00:00Z
2013,5,19,1824,1800,24,1931,1915,16,US,2185,N765US,LGA,DCA,42,214,18,0,2013-05-19T22:00:00Z
2013,2,9,NA,1015,NA,NA,1208,NA,US,1036,NA,EWR,CLT,NA,529,10,15,2013-02-09T15:00:00Z
2013,10,10,1200,1200,0,1302,1315,-13,WN,3330,N902WN,EWR,MDW,96,711,12,0,2013-10-10T16:00:00Z
2013,6,11,1911,1903,8,2030,2025,5,EV,4191,N16999,EWR,BNA,105,748,19,3,2013-06-11T23:00:00Z
2013,10,24,1816,1755,21,1932,1934,-2,UA,691,N845UA,LGA,ORD,112,733,17,55,2013-10-24T21:00:00Z
2013,11,7,752,754,-2,906,911,-5,B6,1307,N375JB,JFK,IAD,48,228,7,54,2013-11-07T12:00:00Z
2013,2,22,715,715,0,1011,1037,-26,B6,671,N641JB,JFK,LAX,329,2475,7,15,2013-02-22T12:00:00Z
2013,1,22,625,610,15,928,910,18,AA,1895,N5EFAA,EWR,MIA,162,1085,6,10,2013-01-22T11:00:00Z
2013,8,26,2043,2049,-6,2227,2304,-37,EV,4536,N11121,EWR,CVG,83,569,20,49,2013-08-27T00:00:00Z
2013,3,2,1354,1359,-5,1602,1630,-28,DL,2043,N329NB,JFK,ATL,109,760,13,59,2013-03-02T18:00:00Z
2013,5,9,1001,959,2,1127,1117,10,EV,4187,N14998,EWR,BNA,108,748,9,59,2013-05-09T13:00:00Z
2013,12,24,1108,1115,-7,1439,1428,11,DL,2098,N373NW,LGA,MIA,178,1096,11,15,2013-12-24T16:00:00Z
2013,12,7,902,900,2,1243,1229,14,DL,422,N197DN,JFK,LAX,363,2475,9,0,2013-12-07T14:00:00Z
2013,11,8,1539,1540,-1,1706,1725,-19,9E,2900,N905XJ,JFK,BNA,114,765,15,40,2013-11-08T20:00:00Z
2013,9,10,1502,1505,-3,1725,1810,-45,AA,1155,N3BLAA,LGA,DFW,180,1389,15,5,2013-09-10T19:00:00Z
2013,4,16,750,800,-10,959,1024,-25,DL,689,N346NB,LGA,MSY,167,1183,8,0,2013-04-16T12:00:00Z
2013,4,12,1505,1440,25,1805,1750,15,UA,1639,N27724,EWR,RSW,162,1068,14,40,2013-04-12T18:00:00Z
2013,5,15,609,615,-6,745,810,-25,US,1288,N108UW,JFK,CLT,75,541,6,15,2013-05-15T10:00:00Z
2013,1,30,1614,1530,44,1804,1734,30,US,1665,N708UW,LGA,CLT,93,544,15,30,2013-01-30T20:00:00Z
2013,11,15,847,845,2,1151,1211,-20,UA,1581,N38454,EWR,SEA,337,2402,8,45,2013-11-15T13:00:00Z
2013,3,5,725,730,-5,1015,1034,-19,UA,1573,N36280,LGA,IAH,209,1416,7,30,2013-03-05T12:00:00Z
2013,10,26,1529,1530,-1,1911,1845,26,AA,85,N377AA,JFK,SFO,351,2586,15,30,2013-10-26T19:00:00Z
2013,2,18,1348,1356,-8,1447,1506,-19,EV,4434,N14905,EWR,MHT,41,209,13,56,2013-02-18T18:00:00Z
2013,8,29,1747,1734,13,2003,2000,3,FL,623,N934AT,LGA,ATL,102,762,17,34,2013-08-29T21:00:00Z
2013,11,12,1135,1135,0,1254,1249,5,EV,5796,N14186,EWR,ROC,47,246,11,35,2013-11-12T16:00:00Z
2013,4,15,2036,2004,32,2305,2306,-1,UA,1130,N38257,EWR,DFW,191,1372,20,4,2013-04-16T00:00:00Z
2013,7,14,701,650,11,929,931,-2,B6,525,N517JB,JFK,TPA,135,1005,6,50,2013-07-14T10:00:00Z
2013,11,19,718,719,-1,924,941,-17,UA,573,N833UA,EWR,MSY,163,1167,7,19,2013-11-19T12:00:00Z
2013,7,28,1728,1453,155,2027,1743,164,UA,1744,N14242,LGA,IAH,193,1416,14,53,2013-07-28T18:00:00Z
2013,6,10,1658,1540,78,2035,1858,97,UA,257,N560UA,JFK,SFO,361,2586,15,40,2013-06-10T19:00:00Z
2013,3,13,1904,1905,-1,2132,2225,-53,AA,21,N329AA,JFK,LAX,307,2475,19,5,2013-03-13T23:00:00Z
2013,5,24,1305,1300,5,1539,1556,-17,UA,532,N469UA,LGA,IAH,183,1416,13,0,2013-05-24T17:00:00Z
2013,8,11,1834,1815,19,2110,2046,24,DL,926,N323NB,EWR,ATL,104,746,18,15,2013-08-11T22:00:00Z
2013,4,7,1903,1845,18,2240,2217,23,B6,171,N649JB,JFK,SMF,347,2521,18,45,2013-04-07T22:00:00Z
2013,12,4,1640,1650,-10,1746,1807,-21,B6,1734,N306JB,JFK,BTV,47,266,16,50,2013-12-04T21:00:00Z
2013,4,20,1606,1430,96,1941,1738,123,DL,1779,N921DL,LGA,FLL,179,1076,14,30,2013-04-20T18:00:00Z
2013,3,21,555,600,-5,849,910,-21,AA,707,N3JLAA,LGA,DFW,198,1389,6,0,2013-03-21T10:00:00Z
2013,12,10,NA,959,NA,NA,1221,NA,9E,4060,NA,LGA,DAY,NA,549,9,59,2013-12-10T14:00:00Z
2013,10,23,1520,1521,-1,1805,1807,-2,UA,242,N524UA,EWR,IAH,192,1400,15,21,2013-10-23T19:00:00Z
2013,9,20,659,700,-1,958,1001,-3,UA,1665,N76265,EWR,LAX,336,2454,7,0,2013-09-20T11:00:00Z
2013,5,5,2004,2015,-11,2224,2240,-16,9E,4033,N8940E,LGA,TYS,89,647,20,15,2013-05-06T00:00:00Z
2013,4,7,1322,1325,-3,1647,1650,-3,VX,411,N634VA,JFK,LAX,364,2475,13,25,2013-04-07T17:00:00Z
2013,10,23,1138,1144,-6,1435,1429,6,UA,1519,N14120,EWR,MCO,149,937,11,44,2013-10-23T15:00:00Z
2013,4,30,1052,1035,17,1409,1408,1,B6,641,N658JB,JFK,SFO,341,2586,10,35,2013-04-30T14:00:00Z
2013,9,8,1013,1020,-7,1155,1211,-16,US,565,N648AW,EWR,CLT,76,529,10,20,2013-09-08T14:00:00Z
2013,8,18,1648,1635,13,1807,1800,7,WN,1311,N413WN,LGA,MDW,111,725,16,35,2013-08-18T20:00:00Z
2013,7,15,621,601,20,859,915,-16,UA,303,N554UA,JFK,SFO,319,2586,6,1,2013-07-15T10:00:00Z
2013,1,27,2000,2000,0,2103,2117,-14,US,2189,N708UW,LGA,DCA,43,214,20,0,2013-01-28T01:00:00Z
2013,1,14,1205,1200,5,1514,1510,4,AA,3,N324AA,JFK,LAX,346,2475,12,0,2013-01-14T17:00:00Z
2013,3,28,936,822,74,1151,1045,66,EV,4140,N11176,EWR,XNA,161,1131,8,22,2013-03-28T12:00:00Z
2013,7,31,1155,1200,-5,1449,1455,-6,DL,863,N717TW,JFK,LAX,320,2475,12,0,2013-07-31T16:00:00Z
2013,7,15,745,750,-5,1028,1041,-13,B6,1717,N523JB,LGA,TPA,134,1010,7,50,2013-07-15T11:00:00Z
2013,12,8,1209,1205,4,1335,1330,5,WN,483,N238WN,EWR,MDW,130,711,12,5,2013-12-08T17:00:00Z
2013,4,10,1339,1339,0,1634,1655,-21,B6,209,N662JB,JFK,LGB,327,2465,13,39,2013-04-10T17:00:00Z
2013,11,6,1803,1805,-2,1944,1950,-6,AA,353,N436AA,LGA,ORD,127,733,18,5,2013-11-06T23:00:00Z
2013,9,11,1349,1355,-6,1544,1602,-18,US,686,N667AW,EWR,PHX,272,2133,13,55,2013-09-11T17:00:00Z
2013,12,31,944,959,-15,1156,1228,-32,9E,3425,N8771A,LGA,GSP,95,610,9,59,2013-12-31T14:00:00Z
2013,2,25,1504,1450,14,1641,1640,1,MQ,4403,N825MQ,JFK,RDU,71,427,14,50,2013-02-25T19:00:00Z
2013,11,25,1153,1200,-7,1246,1309,-23,US,2146,N961UW,LGA,BOS,37,184,12,0,2013-11-25T17:00:00Z
2013,4,23,636,640,-4,847,846,1,EV,4535,N24103,EWR,MSP,151,1008,6,40,2013-04-23T10:00:00Z
2013,12,8,1533,1520,13,1832,1808,24,UA,608,N415UA,EWR,LAS,328,2227,15,20,2013-12-08T20:00:00Z
2013,10,13,2056,2100,-4,2200,2211,-11,US,2164,N957UW,LGA,BOS,34,184,21,0,2013-10-14T01:00:00Z
2013,4,7,655,659,-4,816,823,-7,B6,208,N746JB,JFK,BUF,64,301,6,59,2013-04-07T10:00:00Z
2013,5,23,607,610,-3,859,906,-7,B6,315,N583JB,JFK,FLL,151,1069,6,10,2013-05-23T10:00:00Z
2013,4,25,814,815,-1,1122,1115,7,DL,1167,N301DQ,JFK,TPA,149,1005,8,15,2013-04-25T12:00:00Z
2013,6,7,2223,2146,37,2318,2252,26,EV,4276,N11539,EWR,BDL,25,116,21,46,2013-06-08T01:00:00Z
2013,12,3,1624,1555,29,1815,1750,25,9E,2927,N909XJ,JFK,ORD,132,740,15,55,2013-12-03T20:00:00Z
2013,2,8,NA,1620,NA,NA,2003,NA,US,35,NA,JFK,PHX,NA,2153,16,20,2013-02-08T21:00:00Z
2013,11,21,1754,1800,-6,2122,2120,2,UA,1022,N29717,EWR,PDX,344,2434,18,0,2013-11-21T23:00:00Z
2013,1,22,704,710,-6,847,850,-3,MQ,3737,N522MQ,EWR,ORD,117,719,7,10,2013-01-22T12:00:00Z
2013,1,23,2025,2025,0,2307,2331,-24,UA,299,N485UA,EWR,DFW,198,1372,20,25,2013-01-24T01:00:00Z
2013,1,30,2003,1845,78,2143,2030,73,MQ,4517,N722MQ,LGA,CRW,80,444,18,45,2013-01-30T23:00:00Z
2013,12,14,826,825,1,1039,1029,10,US,1831,N178US,JFK,CLT,94,541,8,25,2013-12-14T13:00:00Z
2013,4,6,2136,2124,12,2236,2229,7,UA,1066,N33294,EWR,BOS,42,200,21,24,2013-04-07T01:00:00Z
2013,10,7,451,500,-9,634,648,-14,US,1843,N174US,EWR,CLT,85,529,5,0,2013-10-07T09:00:00Z
2013,1,25,1556,1600,-4,1835,1840,-5,DL,847,N667DN,LGA,ATL,116,762,16,0,2013-01-25T21:00:00Z
2013,5,18,1010,1015,-5,1257,1310,-13,AA,731,N3APAA,LGA,DFW,191,1389,10,15,2013-05-18T14:00:00Z
2013,5,11,1836,1835,1,2144,2213,-29,B6,173,N517JB,JFK,SJC,334,2569,18,35,2013-05-11T22:00:00Z
2013,5,9,606,610,-4,849,902,-13,UA,1115,N73251,EWR,TPA,137,997,6,10,2013-05-09T10:00:00Z
2013,12,6,748,754,-6,920,911,9,B6,1307,N358JB,JFK,IAD,55,228,7,54,2013-12-06T12:00:00Z
2013,1,28,1919,1920,-1,2225,2258,-33,DL,6,N3747D,JFK,SLC,287,1990,19,20,2013-01-29T00:00:00Z
2013,8,20,706,708,-2,940,1005,-25,UA,1496,N54711,EWR,SNA,316,2434,7,8,2013-08-20T11:00:00Z
2013,3,17,1910,1855,15,2127,2100,27,MQ,4649,N513MQ,LGA,MSP,163,1020,18,55,2013-03-17T22:00:00Z
2013,1,19,1643,1645,-2,1944,2000,-16,UA,250,N848UA,EWR,LAX,335,2454,16,45,2013-01-19T21:00:00Z
2013,12,2,832,835,-3,1039,1045,-6,EV,4638,N21197,EWR,CVG,108,569,8,35,2013-12-02T13:00:00Z
2013,7,11,1657,1540,77,1849,1741,68,US,1899,N742PS,LGA,CLT,81,544,15,40,2013-07-11T19:00:00Z
2013,9,27,1626,1600,26,1848,1835,13,DL,221,N972DL,LGA,ATL,100,762,16,0,2013-09-27T20:00:00Z
2013,2,10,2323,2245,38,30,2356,34,B6,128,N659JB,JFK,BTV,48,266,22,45,2013-02-11T03:00:00Z
2013,12,27,1712,1707,5,1952,2018,-26,UA,237,N410UA,EWR,DFW,197,1372,17,7,2013-12-27T22:00:00Z
2013,8,12,550,545,5,815,813,2,UA,479,N584UA,LGA,IAH,184,1416,5,45,2013-08-12T09:00:00Z
2013,3,18,610,610,0,823,816,7,DL,1919,N330NW,LGA,MSP,162,1020,6,10,2013-03-18T10:00:00Z
2013,2,19,1655,1659,-4,2047,2046,1,9E,3375,N604LR,JFK,SAT,255,1587,16,59,2013-02-19T21:00:00Z
2013,4,14,1956,1948,8,2115,2101,14,EV,4312,N16546,EWR,DCA,42,199,19,48,2013-04-14T23:00:00Z
2013,7,29,954,1000,-6,1106,1119,-13,US,2169,N760US,LGA,DCA,48,214,10,0,2013-07-29T14:00:00Z
2013,2,2,1003,1010,-7,1313,1331,-18,DL,2044,N914DL,LGA,MIA,162,1096,10,10,2013-02-02T15:00:00Z
2013,5,6,840,845,-5,1036,1047,-11,US,1429,N758US,LGA,CLT,78,544,8,45,2013-05-06T12:00:00Z
2013,10,27,648,655,-7,1024,1101,-37,DL,315,N671DN,JFK,SJU,194,1598,6,55,2013-10-27T10:00:00Z
2013,3,4,1326,1330,-4,1647,1710,-23,WN,2058,N734SA,EWR,PHX,302,2133,13,30,2013-03-04T18:00:00Z
2013,8,5,1858,1855,3,2220,2215,5,VX,29,N621VA,JFK,SFO,360,2586,18,55,2013-08-05T22:00:00Z
2013,12,15,1249,1259,-10,1437,1501,-24,US,1843,N559UW,LGA,CLT,90,544,12,59,2013-12-15T17:00:00Z
2013,2,17,1914,1855,19,2204,2212,-8,DL,2391,N950DL,JFK,TPA,138,1005,18,55,2013-02-17T23:00:00Z
2013,8,3,1913,1900,13,2150,2207,-17,DL,2159,N389DA,JFK,MCO,123,944,19,0,2013-08-03T23:00:00Z
2013,8,27,1149,1159,-10,1333,1344,-11,MQ,3572,N1EAMQ,LGA,CLE,60,419,11,59,2013-08-27T15:00:00Z
2013,11,17,907,900,7,1202,1206,-4,B6,1701,N645JB,JFK,FLL,145,1069,9,0,2013-11-17T14:00:00Z
2013,2,5,2039,2035,4,2203,2154,9,UA,1243,N73256,EWR,BOS,46,200,20,35,2013-02-06T01:00:00Z
2013,8,22,1540,1315,145,1715,1455,140,AA,331,N4XMAA,LGA,ORD,121,733,13,15,2013-08-22T17:00:00Z
2013,12,10,1523,1430,53,1858,1754,64,UA,1493,N24202,EWR,LAX,364,2454,14,30,2013-12-10T19:00:00Z
2013,2,15,1524,1525,-1,1719,1706,13,9E,3904,N8709A,LGA,RIC,66,292,15,25,2013-02-15T20:00:00Z
2013,4,15,1830,1830,0,2125,2200,-35,AA,269,N3CMAA,JFK,SEA,332,2422,18,30,2013-04-15T22:00:00Z
